1	0.99	90	0.0005	0.1	0.4	0.9851451516151428	0.4000000059604645	0.7510870933532714
2	0.99	90	0.0005	0.1	0.5	0.9851451516151428	0.30000001192092896	0.7110870957374572
3	0.99	90	0.0045000000000000005	0.1	0.4	0.6610398292541504	0.9800000190734863	0.7886239051818849
4	0.99	90	0.0045000000000000005	0.1	0.5	0.686022937297821	0.8799999952316284	0.763613760471344
5	0.99	90	0.0085	0.1	0.4	0.2964213490486145	0.9399999976158142	0.5538528084754943
6	0.99	90	0.0085	0.1	0.5	0.34368669986724854	0.9800000190734863	0.5982120275497437
7	0.99	100	0.0005	0.1	0.4	0.96961510181427	0.5	0.7817690610885619
8	0.99	100	0.0005	0.1	0.5	0.9763672947883606	0.41999998688697815	0.7538203716278076
9	0.99	100	0.0045000000000000005	0.1	0.4	0.7197839021682739	0.8600000143051147	0.7758703470230103
10	0.99	100	0.0045000000000000005	0.1	0.5	0.6772450804710388	0.8199999928474426	0.7343470454216003
11	0.99	100	0.0085	0.1	0.4	0.3538149893283844	0.9800000190734863	0.6042890012264253
12	0.99	100	0.0085	0.1	0.5	0.48683321475982666	1.0	0.692099928855896
13	0.99	110	0.0005	0.1	0.4	0.9601620435714722	0.41999998688697815	0.7440972208976746
14	0.99	110	0.0005	0.1	0.5	0.9716407656669617	0.41999998688697815	0.7509844541549682
15	0.99	110	0.0045000000000000005	0.1	0.4	0.73936527967453	0.8199999928474426	0.7716191649436951
16	0.99	110	0.0045000000000000005	0.1	0.5	0.5280216336250305	0.8600000143051147	0.6608129858970642
17	0.99	110	0.0085	0.1	0.4	0.2876434922218323	0.9800000190734863	0.5645861029624939
18	0.99	110	0.0085	0.1	0.5	0.19783930480480194	0.9800000190734863	0.5107035905122758
19	0.993	90	0.0005	0.1	0.4	0.9844699501991272	0.41999998688697815	0.7586819648742675
20	0.993	90	0.0005	0.1	0.5	0.9858204126358032	0.41999998688697815	0.7594922423362731
21	0.993	90	0.0045000000000000005	0.1	0.4	0.6245779991149902	0.8799999952316284	0.7267467975616455
22	0.993	90	0.0045000000000000005	0.1	0.5	0.6272788643836975	0.8799999952316284	0.7283673167228699
23	0.993	90	0.0085	0.1	0.4	0.32545578479766846	1.0	0.595273470878601
24	0.993	90	0.0085	0.1	0.5	0.2660364508628845	0.9800000190734863	0.5516218781471253
25	0.993	100	0.0005	0.1	0.4	0.9790682196617126	0.4399999976158142	0.7634409308433533
26	0.993	100	0.0005	0.1	0.5	0.9817690849304199	0.5	0.7890614509582519
27	0.993	100	0.0045000000000000005	0.1	0.4	0.6002700924873352	0.9200000166893005	0.7281620621681213
28	0.993	100	0.0045000000000000005	0.1	0.5	0.5543551445007324	0.8600000143051147	0.6766130924224854
29	0.993	100	0.0085	0.1	0.4	0.31262660026550293	0.9200000166893005	0.555575966835022
30	0.993	100	0.0085	0.1	0.5	0.18771100044250488	1.0	0.5126266002655029
31	0.993	110	0.0005	0.1	0.4	0.9669142365455627	0.5	0.7801485419273377
32	0.993	110	0.0005	0.1	0.5	0.9689399003982544	0.47999998927116394	0.7733639359474183
33	0.993	110	0.0045000000000000005	0.1	0.4	0.7002025842666626	0.9200000166893005	0.7881215572357179
34	0.993	110	0.0045000000000000005	0.1	0.5	0.6340310573577881	0.8199999928474426	0.7084186315536499
35	0.993	110	0.0085	0.1	0.4	0.5205941796302795	0.9599999785423279	0.6963564991950989
36	0.993	110	0.0085	0.1	0.5	0.44091829657554626	0.9200000166893005	0.632550984621048
37	0.996	90	0.0005	0.1	0.4	0.9878460764884949	0.3199999928474426	0.7207076430320739
38	0.996	90	0.0005	0.1	0.5	0.9817690849304199	0.46000000834465027	0.7730614542961121
39	0.996	90	0.0045000000000000005	0.1	0.4	0.6090479493141174	0.8600000143051147	0.7094287753105164
40	0.996	90	0.0045000000000000005	0.1	0.5	0.6833220720291138	0.9599999785423279	0.7939932346343994
41	0.996	90	0.0085	0.1	0.4	0.42943957448005676	0.9800000190734863	0.6496637523174287
42	0.996	90	0.0085	0.1	0.5	0.5678595304489136	0.9200000166893005	0.7087157249450684
43	0.996	100	0.0005	0.1	0.4	0.9817690849304199	0.47999998927116394	0.7810614466667175
44	0.996	100	0.0005	0.1	0.5	0.9844699501991272	0.46000000834465027	0.7746819734573365
45	0.996	100	0.0045000000000000005	0.1	0.4	0.6191762089729309	0.8999999761581421	0.7315057158470154
46	0.996	100	0.0045000000000000005	0.1	0.5	0.6644159555435181	0.9399999976158142	0.7746495723724365
47	0.996	100	0.0085	0.1	0.4	0.4456448256969452	1.0	0.6673868954181672
48	0.996	100	0.0085	0.1	0.5	0.408507764339447	0.9800000190734863	0.6371046662330628
49	0.996	110	0.0005	0.1	0.4	0.9763672947883606	0.47999998927116394	0.777820372581482
50	0.996	110	0.0005	0.1	0.5	0.9716407656669617	0.41999998688697815	0.7509844541549682
51	0.996	110	0.0045000000000000005	0.1	0.4	0.5644834637641907	0.8999999761581421	0.6986900687217712
52	0.996	110	0.0045000000000000005	0.1	0.5	0.7272113561630249	0.9200000166893005	0.8043268203735352
53	0.996	110	0.0085	0.1	0.4	0.24510465562343597	1.0	0.547062793374061654	0.996	110	0.0085	0.1	0.5	0.46387577056884766	0.9200000166893005	0.646325469017028855	0.996	110	0.0085	0.1	0.6	0.3160026967525482	0.9800000190734863	0.581601625680923656	0.999	90	0.0005	0.1	0.4	0.9817690849304199	0.47999998927116394	0.781061446666717557	0.999	90	0.0005	0.1	0.5	0.9804186224937439	0.47999998927116394	0.780251169204711958	0.999	90	0.0045000000000000005	0.1	0.4	0.6623902916908264	0.8600000143051147	0.741434180736541859	0.999	90	0.0045000000000000005	0.1	0.5	0.7413909435272217	0.8799999952316284	0.796834564208984460	0.999	90	0.0085	0.1	0.4	0.1688048541545868	1.0	0.501282912492752161	0.999	90	0.0085	0.1	0.5	0.36799460649490356	1.0	0.620796763896942262	0.999	100	0.0005	0.1	0.4	0.9783929586410522	0.5	0.787035775184631363	0.999	100	0.0005	0.1	0.5	0.9723160266876221	0.5600000023841858	0.807389616966247664	0.999	100	0.0045000000000000005	0.1	0.4	0.6569885015487671	0.9200000166893005	0.762193107604980565	0.999	100	0.0045000000000000005	0.1	0.5	0.7076299786567688	0.9399999976158142	0.80057798624038766	0.999	100	0.0085	0.1	0.4	0.4740040600299835	0.9200000166893005	0.652402442693710367	0.999	100	0.0085	0.1	0.5	0.29844698309898376	0.9399999976158142	0.55506818890571668	0.999	110	0.0005	0.1	0.4	0.9486833214759827	0.5199999809265137	0.777209985256195169	0.999	110	0.0005	0.1	0.5	0.9810938835144043	0.4399999976158142	0.764656329154968370	0.999	110	0.0045000000000000005	0.1	0.4	0.8271438479423523	0.8600000143051147	0.840286314487457371	0.999	110	0.0045000000000000005	0.1	0.5	0.47940582036972046	0.8600000143051147	0.631643497943878272	0.999	110	0.0085	0.1	0.4	0.3430114686489105	0.9800000190734863	0.597806888818740973	0.999	110	0.0085	0.1	0.5	0.4388926327228546	0.9599999785423279	0.6473355710506439
